ID,zcr,ste_max,ste_min,ste_avg,log_attack_time,p_f,spectral_entropy,spectral_flux,category
146690-0-0-137,0.0173296327050607,162.796967162441,2.24874939616981,38.7024412166588,0.294910905697338,53.8461538461539,2.01768217140022,0.011935065406883,air_conditioner
146690-0-0-140,0.0189590845494978,173.728880455672,3.27292260710629,38.8483947811547,0.196282111211821,53.8461538461539,2.01022071805645,0.0111575926435659,air_conditioner
146690-0-0-151,0.0202046341269209,135.166297089987,3.36375069638995,36.3205819801642,0.243701574579465,48.4615384615385,2.12223293164316,0.011417390756861,air_conditioner
146690-0-0-154,0.0182509981458942,114.293900815301,2.35353263796463,30.5659343085458,0.304052620519947,48.4615384615385,2.03679969083011,0.0127390886828043,air_conditioner
146690-0-0-155,0.0185325264750378,144.846765897207,1.49208008341433,32.7703830050553,0.234519579065463,53.8461538461539,2.01310900452969,0.012755349538094,air_conditioner
146690-0-0-165,0.018356215804261,202.49303835878,1.67125995725322,48.5799290979605,0.173708094282037,48.4615384615385,2.0987179802387,0.0121352672698112,air_conditioner
146690-0-0-17,0.0191581449842458,174.698158960142,2.26191609236922,40.1957836577879,0.29840746331715,48.4615384615385,2.12707128647994,0.0121436582300523,air_conditioner
146690-0-0-25,0.0196870769965762,183.721897708593,4.11793477393245,39.3821005578056,0.35265933460704,48.4615384615385,2.12489462029719,0.0135550703474151,air_conditioner
146690-0-0-35,0.0197439514065042,119.28877307438,2.00691106222734,28.8359463644436,0.292572497222498,48.4615384615385,2.18934477162917,0.0125092817654087,air_conditioner
146690-0-0-38,0.0161750821835223,216.776145281758,1.73488799565296,38.3600678953019,0.300172378009289,53.8461538461539,2.06767113343615,0.0118114098982436,air_conditioner
146690-0-0-43,0.0183050288353258,175.126395279133,3.17356954623668,43.1442462701499,0.203263598426201,48.4615384615385,2.12254306857671,0.0121210036980681,air_conditioner
146690-0-0-47,0.0194681105183534,147.786678175919,3.02354389317842,40.5711468279432,0.262849130279235,48.4615384615385,2.14450747378811,0.0109668568323351,air_conditioner
146690-0-0-64,0.0192917998475766,158.54511965461,2.42371601204362,33.0960229711267,0.1488907236175,48.4615384615385,2.05138822169612,0.0112685347551404,air_conditioner
146690-0-0-8,0.0246038697348515,202.670340075046,2.37461108654328,37.229524341774,0.21923513401367,48.4615384615385,2.13838305455669,0.0109164034755621,air_conditioner
146690-0-0-87,0.0186036194874478,169.541463101052,2.91932522875731,46.5204037316425,0.343732271881049,48.4615384615385,2.03944865103986,0.0127929743421941,air_conditioner
146690-0-0-93,0.0196614835121086,158.72236258099,2.1668546022009,37.3212463239309,0.312694401719848,48.4615384615385,2.10684764900128,0.0118306832808869,air_conditioner
146709-0-0-1,0.0530524495808356,75.5934749898082,9.58975300030979,29.5579996309706,0.340673390071515,53.8461538461539,4.02112082222433,0.00609203866862037,air_conditioner
146709-0-0-11,0.052998418891404,82.270334162217,14.7457394570406,33.5116915435278,0.368659976568492,107.692307692308,4.06604508618042,0.00614571849965276,air_conditioner
146709-0-0-18,0.0810147532219353,73.7119829071034,10.7785817424099,25.2121509251782,0.338871896326277,53.8461538461539,4.36980030859778,0.00421626327743968,air_conditioner
146709-0-0-19,0.0747443495273736,64.3799536303029,10.5826305047392,28.0256388431554,0.349495581620512,53.8461538461539,4.1484274341472,0.00437731042123993,air_conditioner
146709-0-0-20,0.0644301752869314,77.5565611537601,8.54157543544043,29.9736984500824,0.353489233094112,53.8461538461539,3.96143852089345,0.00462860111684593,air_conditioner
146709-0-0-22,0.0338658673916258,73.9584411940699,12.1617467414269,31.0147750575507,0.284156951363939,53.8461538461539,3.84779258131436,0.00663288760580644,air_conditioner
146709-0-0-25,0.0760609921172068,67.4713281764578,10.0217726976613,29.2441500671217,0.343924132557639,53.8461538461539,4.18206706422337,0.00372273968779609,air_conditioner
146709-0-0-26,0.0627893485605087,72.5117459068621,16.1775944936865,36.3462557830642,0.345735930593642,53.8461538461539,3.85073283421073,0.00416256114683463,air_conditioner
146709-0-0-33,0.0337663371742518,58.3219034423853,10.5798096203872,26.876264645577,0.323048543822651,107.692307692308,3.90652011864627,0.00660393318590403,air_conditioner
146709-0-0-34,0.0326715047831379,78.457495322397,9.08170355918577,26.3840209114678,0.246792133510224,59.2307692307692,3.91187335888966,0.00673806088133344,air_conditioner
146709-0-0-37,0.0679535449819708,81.5002568158618,12.391119130684,33.3840511492796,0.338027127755313,53.8461538461539,3.9451270269438,0.00394205224520944,air_conditioner
146709-0-0-44,0.0327482852365407,76.0468265603872,10.2291547169395,27.0825837139836,0.243791466194519,53.8461538461539,3.90397167213297,0.00696523452163241,air_conditioner
146709-0-0-48,0.0652321044669162,61.6081291725168,8.53262328617173,23.6062658950567,0.257226748958402,53.8461538461539,4.03571911783696,0.00440799922796313,air_conditioner
146709-0-0-53,0.0254370798402967,99.3584775506478,15.006703339291,44.4645921079759,0.251320873731256,53.8461538461539,3.51363110357456,0.00630856845296667,air_conditioner
146709-0-0-59,0.0604006233435328,68.6436989589612,14.2524648325157,31.8537485933632,0.2534577908443,53.8461538461539,3.92983281381239,0.00421816774892007,air_conditioner
146709-0-0-66,0.0720712522607578,98.310474578555,13.4203894193913,31.5226888449594,0.362284102733846,53.8461538461539,4.28568024202418,0.00446365474128489,air_conditioner
146709-0-0-7,0.064413112963953,72.287882491485,15.3670483196224,35.8815011431825,0.259546207437184,53.8461538461539,3.88136764412867,0.00403503918923287,air_conditioner
146714-0-0-0,0.141807809993971,11.3338073582736,0.00860010211980849,2.39439421757431,0.212984375557008,32.3076923076923,3.99647293915252,0.00530294509348757,air_conditioner
146714-0-0-12,0.135073879858496,5.2518622081551,0.307825356852195,1.69998197806094,0.29569921688099,32.3076923076923,3.67811202707417,0.00516110779679212,air_conditioner
146714-0-0-17,0.149773071104387,13.2787732202217,0.437173379218776,2.01582008661407,0.315432419185229,32.3076923076923,4.04655987875361,0.00512685980295759,air_conditioner
146714-0-0-2,0.14413112963953,4.50087411850867,0.158407900567867,0.849399869212247,0.352493164436233,26.9230769230769,4.00272798271442,0.00580062223852048,air_conditioner
146714-0-0-22,0.134490917156735,6.49825996608091,0.138143761212409,1.00044443455518,0.374706791501317,26.9230769230769,3.7174818579391,0.0055023092092284,air_conditioner
146714-0-0-27,0.143306450695574,5.07320742115361,0.186636611264846,1.04096530220573,0.314545529474896,26.9230769230769,3.91564723550358,0.00563911270530567,air_conditioner
146714-0-0-33,0.144788029074198,6.45534147294587,0.191665745895553,1.199555530014,0.185713641017105,26.9230769230769,3.94049137381938,0.00518886480407363,air_conditioner
146714-0-0-36,0.141779372789007,7.91796643035342,0.338256102498383,2.14033745970732,0.25556784308266,32.3076923076923,3.90668480030238,0.00505352304914178,air_conditioner
146714-0-0-38,0.160928986611764,5.69655850913475,0.146544893926295,0.85136779033311,0.305253854069462,26.9230769230769,4.0383195005324,0.00509605292504673,air_conditioner
146714-0-0-41,0.139569801963305,4.60656749456223,0.104475610524275,0.846749960573149,0.345926908335746,32.3076923076923,3.63778458462646,0.00603479498920337,air_conditioner
146714-0-0-43,0.131979911958413,8.62241441070505,0.239550558992374,2.71942827822821,0.135258888764491,26.9230769230769,3.59767541409968,0.00605222885521764,air_conditioner
146714-0-0-47,0.150594906327847,10.3215838475269,0.415835392824973,2.98189675093038,0.28951412596234,26.9230769230769,3.77447281428036,0.00545788972473774,air_conditioner
146714-0-0-49,0.149227076769079,15.8684591688987,0.440161705212745,3.56107567845021,0.393274687186542,26.9230769230769,3.79978696268266,0.00482704362089607,air_conditioner
146714-0-0-50,0.142555708484524,4.74222290715003,0.194643684805752,1.01358879282736,0.212670670490389,26.9230769230769,3.65978750998322,0.00569863702965371,air_conditioner
146714-0-0-53,0.154891767997907,9.47026043343787,0.324603545314746,2.45377427118521,0.214339147837611,32.3076923076923,4.03408572563875,0.00504855768777403,air_conditioner
146714-0-0-55,0.161958413431461,8.45671728002107,0.47327233960331,2.38611057620858,0.34907258893996,26.9230769230769,4.05913896393698,0.00489064610855212,air_conditioner
146714-0-0-56,0.154547677817843,4.23011757995073,0.147757948972766,1.18981860804669,0.333381007149937,32.3076923076923,3.98835558932574,0.00486048528278749,air_conditioner
146714-0-0-58,0.150882122097983,7.2755805406171,0.208191288701901,1.58652578307503,0.218151897023694,26.9230769230769,3.80798659621892,0.00534395728556203,air_conditioner
146714-0-0-6,0.146494261372038,11.6488497222578,0.372623592357669,2.07174649493989,0.169848970175148,32.3076923076923,3.99774251440074,0.00530427908854079,air_conditioner
146845-0-0-0,0.0310278343362188,78.5345230074567,0.132276692762997,26.7612071741483,0.289473673793729,123.846153846154,3.17870820051035,0.00757008140537277,air_conditioner
